city_name,city_ascii,lat,lng,country_name,country_code,iso3,admin_name,capital,population,id,continent
Gwoza,Gwoza,11.0861,13.6914,Nigeria,NG,NGA,Borno,minor,388600.0,1566834535,Africa
Saki,Saki,8.6667,3.4,Nigeria,NG,NGA,Oyo,minor,388225.0,1566404680,Africa
Oyo,Oyo,7.8417,3.9306,Nigeria,NG,NGA,Oyo,minor,386723.0,1566930579,Africa
Ilesa,Ilesa,7.6167,4.7167,Nigeria,NG,NGA,Osun,minor,384334.0,1566937414,Africa
Gusau,Gusau,12.15,6.6667,Nigeria,NG,NGA,Zamfara,admin,383162.0,1566383682,Africa
Madīnat as Sādis min Uktūbar,Madinat as Sadis min Uktubar,29.9361,30.9269,Egypt,EG,EGY,Al Jīzah,,376302.0,1818735651,Africa
Dikirnis,Dikirnis,31.089,31.5948,Egypt,EG,EGY,Ad Daqahlīyah,,372871.0,1818065059,Africa
Warri,Warri,5.5167,5.75,Nigeria,NG,NGA,Delta,minor,363382.0,1566325734,Africa
Umuahia,Umuahia,5.5333,7.4833,Nigeria,NG,NGA,Abia,admin,359230.0,1566217980,Africa
Ash Shuhadā’,Ash Shuhada',30.5968,30.8993,Egypt,EG,EGY,Al Minūfīyah,,358486.0,1818906012,Africa
Ondo,Ondo,7.0833,4.8333,Nigeria,NG,NGA,Ondo,minor,358430.0,1566993724,Africa
Gwagwalada,Gwagwalada,8.9392,7.0758,Nigeria,NG,NGA,Federal Capital Territory,minor,346000.0,1566419265,Africa
Randburg,Randburg,-26.0936,28.0064,South Africa,ZA,ZAF,Gauteng,,337053.0,1710279034,Africa
Birkat as Sab‘,Birkat as Sab`,30.6291,31.0824,Egypt,EG,EGY,Al Minūfīyah,,330847.0,1818672478,Africa
Lafia,Lafia,8.4917,8.5167,Nigeria,NG,NGA,Nasarawa,admin,330712.0,1566042542,Africa
Roodepoort,Roodepoort,-26.1625,27.8725,South Africa,ZA,ZAF,Gauteng,,326416.0,1710090212,Africa
Minna,Minna,9.6139,6.5569,Nigeria,NG,NGA,Niger,admin,322163.0,1566285237,Africa
Okene,Okene,7.5619,6.2411,Nigeria,NG,NGA,Kogi,minor,320260.0,1566909987,Africa
Katsina,Katsina,12.25,7.5,Nigeria,NG,NGA,Katsina,admin,318459.0,1566777297,Africa
Mitchells Plain,Mitchells Plain,-34.0506,18.6181,South Africa,ZA,ZAF,Western Cape,,310485.0,1710549821,Africa
Az Zaqāzīq,Az Zaqaziq,30.5667,31.5,Egypt,EG,EGY,Ash Sharqīyah,admin,302840.0,1818017750,Africa
Al Waqf,Al Waqf,26.0866,32.4226,Egypt,EG,EGY,Qinā,,301486.0,1818448534,Africa
Al ‘Ajamī,Al `Ajami,31.1227,29.7838,Egypt,EG,EGY,Al Iskandarīyah,,300000.0,1818001525,Africa
Al Maţarīyah,Al Matariyah,31.1833,32.0333,Egypt,EG,EGY,Ad Daqahlīyah,,300000.0,1818621008,Africa
Shubrākhīt,Shubrakhit,31.0279,30.7149,Egypt,EG,EGY,Al Buḩayrah,,295777.0,1818459935,Africa
Kafr Şaqr,Kafr Saqr,30.7934,31.6257,Egypt,EG,EGY,Ash Sharqīyah,,294765.0,1818242505,Africa
Paarl,Paarl,-33.7242,18.9558,South Africa,ZA,ZAF,Western Cape,,294457.0,1710440011,Africa
Mahikeng,Mahikeng,-25.8656,25.6436,South Africa,ZA,ZAF,North West,admin,291527.0,1710965423,Africa
Batna,Batna,35.55,6.1667,Algeria,DZ,DZA,Batna,admin,290645.0,1012093229,Africa
Sétif,Setif,36.19,5.41,Algeria,DZ,DZA,Sétif,admin,288461.0,1012981116,Africa
Qillīn,Qillin,31.0475,30.8549,Egypt,EG,EGY,Kafr ash Shaykh,,284853.0,1818166178,Africa
Kaura Namoda,Kaura Namoda,12.6,6.5897,Nigeria,NG,NGA,Zamfara,minor,281367.0,1566455111,Africa
Lashkar Gāh,Lashkar Gah,31.5831,64.3692,Afghanistan,AF,AFG,Helmand,admin,276831.0,1004765445,Africa
Nguru,Nguru,12.8792,10.4525,Nigeria,NG,NGA,Yobe,minor,270632.0,1566737779,Africa
Kunduz,Kunduz,36.7286,68.8681,Afghanistan,AF,AFG,Kunduz,admin,268893.0,1004227517,Africa
